날짜,평균강수량,최대강수량,평균기온,최고기온,최저기온,평균습도,최저습도,평균풍속,최대풍속,배추거래량,배추생산량,배추저장이월량,배추수입량,배추수입금액,배추재배면적,고급휘발유,보통휘발유,자동차용경유,소비자물가지수,농축수산물,공업제품,집세,공공서비스,개인서비스,근원물가,생활물가,배추가격
2015-07-06,0.2,17,22.2,27.2,17.9,73,21,1.5,5.9,773.52,2354175,0,448565,226600,27174,1927.97,1583.79,1366.8,0.7,3,-0.1,2.6,1.7,1.9,2.1,-0.1,653.3951719
2015-07-07,13.3,169.7,20.1,23.1,17.7,82,13,1.7,13.7,694.18,2354175,0,448565,226600,27174,1928.72,1583.38,1366.01,0.7,3,-0.1,2.6,1.7,1.9,2.1,-0.1,669.9825549
2015-07-08,23,132.5,21,23.6,18.4,90,44,2,9.1,729.32,2354175,0,448565,226600,27174,1926.59,1582.89,1365.21,0.7,3,-0.1,2.6,1.7,1.9,2.1,-0.1,624.8373076
2015-07-09,19.1,116,22.8,26.2,20.2,86,9,2,9.8,517.78,2354175,0,448565,226600,27174,1927.83,1582.36,1364.34,0.7,3,-0.1,2.6,1.7,1.9,2.1,-0.1,632.2873352
2015-07-10,0,1.6,25,30.3,20.6,79,32,1.8,9.1,490.76,2354175,0,448565,226600,27174,1928.51,1581.57,1363.14,0.7,3,-0.1,2.6,1.7,1.9,2.1,-0.1,693.1664089
2015-07-11,9.2,98.9,25.9,31.1,22,81,34,1.8,16.3,521.89,2354175,0,448565,226600,27174,1926.02,1580.71,1361.65,0.7,3,-0.1,2.6,1.7,1.9,2.1,-0.1,649.939426
2015-07-13,3.6,21,23.9,26.7,21.8,82,43,4,13.9,860.26,2354175,0,448565,226600,27174,1925.08,1580.03,1360.49,0.7,3,-0.1,2.6,1.7,1.9,2.1,-0.1,542.5380959
2015-07-14,0.1,3.5,25.4,30.8,21,77,30,2,11.8,615.59,2354175,0,448565,226600,27174,1924.75,1579.08,1358.87,0.7,3,-0.1,2.6,1.7,1.9,2.1,-0.1,599.6791495
2015-07-15,1,62.5,25,31.2,20.7,76,29,1.9,10.9,828.85,2354175,0,448565,226600,27174,1925.27,1578.23,1357.29,0.7,3,-0.1,2.6,1.7,1.9,2.1,-0.1,488.0255727
2015-07-16,0,6,22.9,27.1,19.4,67,35,3.3,12.8,978.65,2354175,0,448565,226600,27174,1923.09,1577.4,1355.86,0.7,3,-0.1,2.6,1.7,1.9,2.1,-0.1,407.4090455
2015-07-17,0.3,7.5,21.6,25.7,17.8,67,33,2.3,16.8,680.16,2354175,0,448565,226600,27174,1920.95,1575.89,1354.14,0.7,3,-0.1,2.6,1.7,1.9,2.1,-0.1,494.6214291
2015-07-18,0.1,1.5,23,27.1,20.1,75,38,1.5,7.7,450.92,2354175,0,448565,226600,27174,1921.14,1574.77,1352.6,0.7,3,-0.1,2.6,1.7,1.9,2.1,-0.1,497.0217225
2015-07-20,2.7,27.5,24.3,27.6,21.9,86,50,1.6,6.9,778.21,2354175,0,448565,226600,27174,1919.82,1573.6,1350.95,0.7,3,-0.1,2.6,1.7,1.9,2.1,-0.1,480.5807497
2015-07-21,4.1,29.5,24.6,28.3,22.1,89,46,1.3,5.7,836.28,2354175,0,448565,226600,27174,1920.19,1572.66,1349.15,0.7,3,-0.1,2.6,1.7,1.9,2.1,-0.1,392.9041722
2015-07-22,2.8,40,25.7,29.9,23,87,43,1.3,11,680.53,2354175,0,448565,226600,27174,1920.51,1571.76,1347.83,0.7,3,-0.1,2.6,1.7,1.9,2.1,-0.1,393.7616002
2015-07-23,13,77,25.9,29.4,23.6,88,44,1.9,12.7,739.25,2354175,0,448565,226600,27174,1919.23,1570.57,1346.11,0.7,3,-0.1,2.6,1.7,1.9,2.1,-0.1,385.3235252
2015-07-24,17.4,134,25.6,27.6,24.1,90,56,2.5,12.6,696.62,2354175,0,448565,226600,27174,1918.23,1569.63,1344.64,0.7,3,-0.1,2.6,1.7,1.9,2.1,-0.1,350.4974082
2015-07-25,8.8,105.8,26.5,29.6,24,82,44,2.7,13.5,206.99,2354175,0,448565,226600,27174,1916.43,1568.59,1343.18,0.7,3,-0.1,2.6,1.7,1.9,2.1,-0.1,642.0453063
2015-07-27,1.8,25.3,26.6,30.4,23.5,82,34,1.6,7.7,1282.38,2354175,0,448565,226600,27174,1916.31,1567.45,1341.44,0.7,3,-0.1,2.6,1.7,1.9,2.1,-0.1,327.7175007
2015-07-28,0.6,23.1,27.4,32,24.1,80,37,1.6,7.6,928.34,2354175,0,448565,226600,27174,1915.94,1566.15,1339.75,0.7,3,-0.1,2.6,1.7,1.9,2.1,-0.1,332.6934568
2015-07-29,7.1,64.7,27.3,31.1,24.3,85,46,1.7,10.7,926.92,2354175,0,448565,226600,27174,1916.36,1564.98,1338.15,0.7,3,-0.1,2.6,1.7,1.9,2.1,-0.1,331.7902233
2015-07-30,0,0,28.7,33.7,24.7,79,31,2,9.6,643.05,2354175,0,448565,226600,27174,1915.55,1564.12,1336.88,0.7,3,-0.1,2.6,1.7,1.9,2.1,-0.1,353.7308328
2015-07-31,0.2,4.5,28.3,33.6,24.5,78,29,1.9,11,689.44,2354175,0,448565,226600,27174,1914.7,1563.34,1335.99,0.7,3,-0.1,2.6,1.7,1.9,2.1,-0.1,442.4023735
2015-08-01,1,66.5,27.6,32.9,23.8,79,27,1.8,8.7,48.92,2354175,0,448565,226600,27174,1913.9,1561.97,1333.6,0.7,2.7,-0.1,2.6,2,1.8,2.1,-0.1,512.1622174
2015-08-03,0,3.5,28.1,33.1,24.2,74,28,2.2,11.1,916.75,2354175,0,448565,226600,27174,1912.43,1560.91,1331.98,0.7,2.7,-0.1,2.6,2,1.8,2.1,-0.1,380.6640567
2015-08-04,0,4.7,28,33.3,23.3,72,21,2.5,10.8,764.6,2354175,0,448565,226600,27174,1909.96,1559.64,1330.14,0.7,2.7,-0.1,2.6,2,1.8,2.1,-0.1,378.9912176
2015-08-05,0,12,28,33.7,23.6,74,29,2,9.3,706.66,2354175,0,448565,226600,27174,1906.53,1558.65,1328.42,0.7,2.7,-0.1,2.6,2,1.8,2.1,-0.1,448.0483441
2015-08-06,0,1,28.4,34.3,23.4,74,22,1.4,7.2,520.2,2354175,0,448565,226600,27174,1907.97,1557.68,1326.76,0.7,2.7,-0.1,2.6,2,1.8,2.1,-0.1,521.5264572
2015-08-07,2.2,65,28.5,34.8,23.4,74,25,1.4,8.1,574.15,2354175,0,448565,226600,27174,1904.99,1556.66,1325,0.7,2.7,-0.1,2.6,2,1.8,2.1,-0.1,591.2262756
2015-08-08,6.8,63.6,27.1,33.8,23.6,82,29,1.6,11.5,546.77,2354175,0,448565,226600,27174,1905.37,1555.54,1323.35,0.7,2.7,-0.1,2.6,2,1.8,2.1,-0.1,623.65924
2015-08-10,0,0,26.4,31.5,22.7,76,26,1.4,7.1,849.97,2354175,0,448565,226600,27174,1902.78,1554.09,1321.19,0.7,2.7,-0.1,2.6,2,1.8,2.1,-0.1,568.3321784
2015-08-11,6.7,91.8,25.1,29.2,21.3,80,23,1.4,16.5,822.48,2354175,0,448565,226600,27174,1901.92,1552.43,1318.78,0.7,2.7,-0.1,2.6,2,1.8,2.1,-0.1,516.7578421
2015-08-12,5.1,31,23.8,27.9,20.4,83,33,1.8,12.8,898.59,2354175,0,448565,226600,27174,1900.38,1551.12,1316.74,0.7,2.7,-0.1,2.6,2,1.8,2.1,-0.1,496.3019666
2015-08-13,6.9,59,24.8,30.5,21,81,34,1.5,10.3,542.03,2354175,0,448565,226600,27174,1900.13,1549.67,1314.57,0.7,2.7,-0.1,2.6,2,1.8,2.1,-0.1,608.4135351
2015-08-14,1.1,22.5,25.1,30.8,20.8,80,33,1.4,7,759.69,2354175,0,448565,226600,27174,1899.15,1548.01,1312.37,0.7,2.7,-0.1,2.6,2,1.8,2.1,-0.1,520.3908715
2015-08-15,0,4.5,25.9,31.6,21.2,78,29,1.4,6.2,333.1,2354175,0,448565,226600,27174,1899.88,1547.37,1311.07,0.7,2.7,-0.1,2.6,2,1.8,2.1,-0.1,839.5956482
2015-08-17,1,38.6,25.1,30.9,20.5,77,33,1.6,8.9,1018.48,2354175,0,448565,226600,27174,1898.23,1545.61,1308.67,0.7,2.7,-0.1,2.6,2,1.8,2.1,-0.1,545.0893748
2015-08-18,0,1.4,25.2,30,21.3,76,32,1.6,8.3,889.57,2354175,0,448565,226600,27174,1896.7,1543.86,1306.05,0.7,2.7,-0.1,2.6,2,1.8,2.1,-0.1,511.0567195
2015-08-19,0,1.8,25,29,21.4,79,39,1.4,8.4,853.78,2354175,0,448565,226600,27174,1895.88,1542.11,1303.94,0.7,2.7,-0.1,2.6,2,1.8,2.1,-0.1,478.5130379
2015-08-20,5,35.7,24.1,27.3,22,87,46,1.2,9,772.83,2354175,0,448565,226600,27174,1893.88,1540.47,1301.72,0.7,2.7,-0.1,2.6,2,1.8,2.1,-0.1,525.8642316
2015-08-21,26.6,126,23.6,28.3,21.1,86,40,1.4,15.5,804.29,2354175,0,448565,226600,27174,1893.57,1538.62,1298.67,0.7,2.7,-0.1,2.6,2,1.8,2.1,-0.1,492.8260648
2015-08-22,0.3,5.6,24.3,28.6,21.1,83,29,1.2,7.9,561.93,2354175,0,448565,226600,27174,1892.67,1536.83,1296.15,0.7,2.7,-0.1,2.6,2,1.8,2.1,-0.1,545.8669837
2015-08-24,3.1,65.5,24.7,27.9,22.1,79,41,2.3,10.2,974.59,2354175,0,448565,226600,27174,1891.97,1534.64,1293.53,0.7,2.7,-0.1,2.6,2,1.8,2.1,-0.1,509.7182191
2015-08-25,26.8,201.5,21.5,24,19.7,89,54,3.4,25.3,858.58,2354175,0,448565,226600,27174,1887.59,1532.13,1290.22,0.7,2.7,-0.1,2.6,2,1.8,2.1,-0.1,579.4622136
2015-08-26,0.4,48.5,22.2,26.9,18.7,76,33,1.9,22.6,276.63,2354175,0,448565,226600,27174,1885.56,1529.74,1287.14,0.7,2.7,-0.1,2.6,2,1.8,2.1,-0.1,1015.025359
2015-08-27,1.4,17.5,23.2,28.7,18.3,77,24,1.9,10.5,1060.15,2354175,0,448565,226600,27174,1882.02,1527.31,1284.01,0.7,2.7,-0.1,2.6,2,1.8,2.1,-0.1,556.6479398
2015-08-28,2.5,29.5,23,28.7,18.8,80,27,1.4,9.2,1195.53,2354175,0,448565,226600,27174,1879.3,1525.2,1281.31,0.7,2.7,-0.1,2.6,2,1.8,2.1,-0.1,423.4503413
2015-08-29,0,0,22.9,28.7,18.8,79,25,1.2,5.9,804.24,2354175,0,448565,226600,27174,1878.5,1523.83,1279.36,0.7,2.7,-0.1,2.6,2,1.8,2.1,-0.1,466.3895051
2015-08-31,1.8,29,23.9,29.1,19.3,78,34,1.6,7,1131.75,2354175,0,448565,226600,27174,1878,1522.64,1277.88,0.7,2.7,-0.1,2.6,2,1.8,2.1,-0.1,459.6793927
2015-09-01,5,59.2,23.6,27.9,20.8,79,41,1.9,11.9,1116.15,2354175,0,448565,226600,27174,1875.7,1520.29,1274.56,0.5,1.3,-0.5,2.6,1.8,1.8,2,-0.3,444.4273978
2015-09-02,9.6,52.5,22.8,27.4,20,86,45,1.6,8.9,796.52,2354175,0,448565,226600,27174,1871.34,1519.15,1272.88,0.5,1.3,-0.5,2.6,1.8,1.8,2,-0.3,450.8992492
2015-09-03,1.8,18,22.9,28.1,19.2,81,39,1.6,9.1,1167.93,2354175,0,448565,226600,27174,1871.12,1518.04,1271.33,0.5,1.3,-0.5,2.6,1.8,1.8,2,-0.3,414.5261031
2015-09-04,0,28.5,23.3,29,18.8,78,30,1.5,8,1156.9,2354175,0,448565,226600,27174,1869.36,1517.06,1270.18,0.5,1.3,-0.5,2.6,1.8,1.8,2,-0.3,370.1124254
2015-09-05,9.4,64.4,21.7,25.6,19.4,87,43,1.6,10.4,882.14,2354175,0,448565,226600,27174,1867.69,1516.11,1268.87,0.5,1.3,-0.5,2.6,1.8,1.8,2,-0.3,400.7522171
2015-09-07,0.1,2,20.7,26.4,15.9,70,29,2.1,10.7,775.1,2354175,0,448565,226600,27174,1864.93,1515.28,1267.82,0.5,1.3,-0.5,2.6,1.8,1.8,2,-0.3,537.469035
2015-09-08,0,0,20,26.2,14.3,65,20,2.3,11.9,1067.9,2354175,0,448565,226600,27174,1870.02,1515.27,1267.91,0.5,1.3,-0.5,2.6,1.8,1.8,2,-0.3,465.2659278
2015-09-09,0,9.5,20.3,27.1,13.6,62,17,2.4,14.4,1219.42,2354175,0,448565,226600,27174,1870.6,1514.76,1267.03,0.5,1.3,-0.5,2.6,1.8,1.8,2,-0.3,481.9384928
2015-09-10,0,5.5,20.6,27.3,14.2,69,22,1.5,14,1115.61,2354175,0,448565,226600,27174,1870.54,1514.26,1266.36,0.5,1.3,-0.5,2.6,1.8,1.8,2,-0.3,459.7404368
2015-09-11,1.5,10,21,26.6,15.7,79,32,1.5,7,1185.01,2354175,0,448565,226600,27174,1869.61,1513.75,1265.83,0.5,1.3,-0.5,2.6,1.8,1.8,2,-0.3,454.2556291
2015-09-12,3.8,23,18.8,22.1,15.5,83,29,1.5,13.7,1076.7,2354175,0,448565,226600,27174,1867.56,1513.27,1265.48,0.5,1.3,-0.5,2.6,1.8,1.8,2,-0.3,407.8882712
2015-09-14,0,0,19.1,26.4,12.8,69,22,1.5,6.7,1429.89,2354175,0,448565,226600,27174,1867.45,1512.85,1265.09,0.5,1.3,-0.5,2.6,1.8,1.8,2,-0.3,430.4655585
2015-09-15,0,0,19.3,25.7,13.3,64,21,2,8.2,1425.96,2354175,0,448565,226600,27174,1870.22,1512.54,1264.67,0.5,1.3,-0.5,2.6,1.8,1.8,2,-0.3,419.3866306
2015-09-16,1.6,41.1,18.9,24.1,13.2,69,25,1.8,10.6,1209.77,2354175,0,448565,226600,27174,1867.58,1511.89,1264.06,0.5,1.3,-0.5,2.6,1.8,1.8,2,-0.3,458.5563316
2015-09-17,4.4,64.5,19.3,24.2,15.2,73,27,2.1,11.1,1346.14,2354175,0,448565,226600,27174,1869.25,1511.22,1263.14,0.5,1.3,-0.5,2.6,1.8,1.8,2,-0.3,468.0264274
2015-09-18,0,0.9,20.1,26.3,14.6,72,31,1.7,11.9,1385.55,2354175,0,448565,226600,27174,1867.7,1510.21,1262.28,0.5,1.3,-0.5,2.6,1.8,1.8,2,-0.3,490.5670757
2015-09-19,0,0,20.1,26.7,15.2,76,26,1.3,6.4,1455.3,2354175,0,448565,226600,27174,1868.69,1509.6,1261.57,0.5,1.3,-0.5,2.6,1.8,1.8,2,-0.3,432.2912283
2015-09-20,0,0,20.1,26.6,14.8,78,26,1.2,6.8,47.11,2354175,0,448565,226600,27174,1867.19,1509.17,1260.87,0.5,1.3,-0.5,2.6,1.8,1.8,2,-0.3,790.2543092
2015-09-21,0,1.6,20.6,27.9,15.1,75,17,1.3,6.2,1501.76,2354175,0,448565,226600,27174,1866.39,1508.82,1260.92,0.5,1.3,-0.5,2.6,1.8,1.8,2,-0.3,490.8454203
2015-09-22,0,0,20.6,28,14.8,72,17,1.6,10.4,1426.83,2354175,0,448565,226600,27174,1861.43,1508.07,1260.02,0.5,1.3,-0.5,2.6,1.8,1.8,2,-0.3,535.2787829
2015-09-23,8.4,133.1,19,22.5,15.6,83,39,1.4,11.2,1636.37,2354175,0,448565,226600,27174,1861.17,1507.12,1259.15,0.5,1.3,-0.5,2.6,1.8,1.8,2,-0.3,561.2231514
2015-09-24,1.2,14,20.7,25.7,16.5,80,25,1.7,10,1313.7,2354175,0,448565,226600,27174,1859.5,1506.39,1258.47,0.5,1.3,-0.5,2.6,1.8,1.8,2,-0.3,586.5109374
2015-09-25,0,1.5,20.6,26.3,16.3,78,29,1.4,8.6,1210.23,2354175,0,448565,226600,27174,1859.52,1505.75,1258.01,0.5,1.3,-0.5,2.6,1.8,1.8,2,-0.3,506.5698558
2015-09-26,0,0,20.1,26.5,15.4,78,20,1.3,8.2,290.7,2354175,0,448565,226600,27174,1860.86,1505.21,1257.14,0.5,1.3,-0.5,2.6,1.8,1.8,2,-0.3,365.9849882
2015-09-30,1.7,93.5,19.3,23.1,16.7,66,20,2.1,13.3,801.58,2354175,0,448565,226600,27174,1859.95,1504.76,1256.87,0.5,1.3,-0.5,2.6,1.8,1.8,2,-0.3,473.0563186
2015-10-01,37.4,103,18.1,22.6,14.5,84,33,3,23.7,948.24,2354175,0,448565,226600,27174,1859.54,1503.91,1255.89,0.8,3,-0.4,2.5,1.8,2,2.2,0.1,448.9476913
2015-10-02,0,0.5,15.9,21.9,8.9,55,15,2.7,21,516.05,2354175,0,448565,226600,27174,1861.46,1503.71,1255.67,0.8,3,-0.4,2.5,1.8,2,2.2,0.1,512.0627379
2015-10-03,0,0,18.2,24.9,11.9,66,13,2.2,12.7,922.24,2354175,0,448565,226600,27174,1862.41,1503.08,1254.99,0.8,3,-0.4,2.5,1.8,2,2.2,0.1,377.4948441
2015-10-05,0,0.1,16.7,24.4,11,66,19,1.3,6.3,1253.9,2354175,0,448565,226600,27174,1861.07,1502.49,1254.54,0.8,3,-0.4,2.5,1.8,2,2.2,0.1,391.793214
2015-10-06,0,0,16.8,25.4,10.1,69,14,1.2,6.3,1065.43,2354175,0,448565,226600,27174,1860.72,1502.15,1254.27,0.8,3,-0.4,2.5,1.8,2,2.2,0.1,384.7749655
2015-10-07,0,0,17.2,24.8,10.8,74,24,1.2,7.9,860.77,2354175,0,448565,226600,27174,1859.26,1501.64,1253.99,0.8,3,-0.4,2.5,1.8,2,2.2,0.1,392.7565857
2015-10-08,0.1,3.1,17.5,24.4,12.5,74,21,1.4,10.1,866.42,2354175,0,448565,226600,27174,1859.18,1501.45,1253.86,0.8,3,-0.4,2.5,1.8,2,2.2,0.1,310.6218022
2015-10-09,0.4,4,16,21.4,10.2,56,7,2.3,14,703.56,2354175,0,448565,226600,27174,1859.32,1501.19,1253.66,0.8,3,-0.4,2.5,1.8,2,2.2,0.1,351.7723599
2015-10-10,4.8,17.1,13.7,20.7,7.6,73,15,1.9,16.8,542.9,2354175,0,448565,226600,27174,1859.19,1501.22,1253.45,0.8,3,-0.4,2.5,1.8,2,2.2,0.1,385.416705
2015-10-12,0.5,5.9,13.4,18.5,9.4,66,25,2.4,16.3,929.45,2354175,0,448565,226600,27174,1857.48,1501.37,1254.01,0.8,3,-0.4,2.5,1.8,2,2.2,0.1,351.0379828
2015-10-13,0,0.2,14.4,21.8,7.5,65,16,1.9,13.6,917.54,2354175,0,448565,226600,27174,1858.19,1501.4,1254.23,0.8,3,-0.4,2.5,1.8,2,2.2,0.1,340.4759847
2015-10-14,0,0,15.5,23.3,9.5,73,17,1.3,8.1,820.95,2354175,0,448565,226600,27174,1860.67,1501.27,1254.35,0.8,3,-0.4,2.5,1.8,2,2.2,0.1,351.0843779
2015-10-15,0,0,15.7,23.8,9.9,76,18,1.2,6.1,969.09,2354175,0,448565,226600,27174,1858.79,1501.02,1254.38,0.8,3,-0.4,2.5,1.8,2,2.2,0.1,304.2259747
2015-10-16,0,0,15.8,23.5,10.4,79,16,1.2,7.8,838.54,2354175,0,448565,226600,27174,1857.55,1500.68,1254.1,0.8,3,-0.4,2.5,1.8,2,2.2,0.1,324.4192929
2015-10-17,0,0,16.1,24.8,10.2,76,10,1.2,7,558.17,2354175,0,448565,226600,27174,1856.64,1500.22,1253.58,0.8,3,-0.4,2.5,1.8,2,2.2,0.1,290.9390833
2015-10-19,0.1,7.9,16.4,23.5,10.7,76,27,1.2,8.3,820.01,2354175,0,448565,226600,27174,1855.99,1500.06,1253.66,0.8,3,-0.4,2.5,1.8,2,2.2,0.1,329.2847004
2015-10-20,0,0,16.8,24.1,11.5,77,28,1.2,9.7,919.48,2354175,0,448565,226600,27174,1852.42,1499.36,1252.79,0.8,3,-0.4,2.5,1.8,2,2.2,0.1,304.2326682
2015-10-21,0.2,5.6,16.9,23.9,11.8,81,30,1.2,9.7,874.48,2354175,0,448565,226600,27174,1851.28,1498.61,1252.17,0.8,3,-0.4,2.5,1.8,2,2.2,0.1,295.4764986
2015-10-22,0.3,8.5,16.3,21.6,12.3,80,39,1.5,9.7,796.87,2354175,0,448565,226600,27174,1852.28,1497.57,1251.33,0.8,3,-0.4,2.5,1.8,2,2.2,0.1,279.3495351
2015-10-23,0,0,16.3,22,12.3,79,28,1.2,6.9,777.57,2354175,0,448565,226600,27174,1853.13,1496.3,1250.25,0.8,3,-0.4,2.5,1.8,2,2.2,0.1,285.4496088
2015-10-24,1.2,16.4,16.2,22.3,11.3,77,24,1.7,12.4,665.02,2354175,0,448565,226600,27174,1853.67,1495.18,1249.07,0.8,3,-0.4,2.5,1.8,2,2.2,0.1,283.7059053
2015-10-26,0.4,17,14.4,19.8,9.1,68,27,1.8,11.9,912.88,2354175,0,448565,226600,27174,1851.75,1494.14,1248.54,0.8,3,-0.4,2.5,1.8,2,2.2,0.1,283.2491601
2015-10-27,16.3,45.5,13.4,17.8,9.7,71,18,2.7,17.3,741.56,2354175,0,448565,226600,27174,1846.55,1492.85,1247.21,0.8,3,-0.4,2.5,1.8,2,2.2,0.1,307.2325233
2015-10-28,0,0,11.4,17.2,5.9,56,13,2.1,14.7,555.68,2354175,0,448565,226600,27174,1841.59,1491.5,1246.35,0.8,3,-0.4,2.5,1.8,2,2.2,0.1,340.7916765
2015-10-29,0.4,5.7,10.5,16.3,5.4,57,14,1.7,11.5,899.54,2354175,0,448565,226600,27174,1839.38,1490.09,1245.42,0.8,3,-0.4,2.5,1.8,2,2.2,0.1,299.6681396
2015-10-30,0,0.4,8,12.8,3.6,51,6,2.3,12.6,1017.77,2354175,0,448565,226600,27174,1840.6,1489.15,1244.65,0.8,3,-0.4,2.5,1.8,2,2.2,0.1,284.6721339
2015-10-31,0,0,6.3,13.2,0.7,54,11,1.8,11.2,656,2354175,0,448565,226600,27174,1839.51,1488.27,1243.83,0.8,3,-0.4,2.5,1.8,2,2.2,0.1,300.7632782
2015-11-02,0.2,5.5,10.1,16.4,4.6,65,8,1.7,9.8,956.21,2354175,0,448565,226600,27174,1836.21,1486.62,1242.73,0.8,1.3,-0.1,2.5,1.8,2,2.2,0.1,315.8223677
2015-11-03,0,0,10.8,19,4.9,70,13,1.2,6.9,1069.37,2354175,0,448565,226600,27174,1834.89,1485.8,1242.47,0.8,1.3,-0.1,2.5,1.8,2,2.2,0.1,275.5606209
2015-11-04,0,0,10.9,20,3.8,71,10,1.2,7.9,846.01,2354175,0,448565,226600,27174,1833.72,1484.88,1241.59,0.8,1.3,-0.1,2.5,1.8,2,2.2,0.1,326.6307912
2015-11-05,0,0.4,12.9,20.7,7.1,70,11,1.2,7.5,955.97,2354175,0,448565,226600,27174,1834.49,1483.82,1240.64,0.8,1.3,-0.1,2.5,1.8,2,2.2,0.1,306.0123645
2015-11-06,2.6,20.1,13.5,19.2,8,75,29,2.4,17.7,950.8,2354175,0,448565,226600,27174,1835.66,1482.93,1240.02,0.8,1.3,-0.1,2.5,1.8,2,2.2,0.1,310.4351503
2015-11-07,28,115.5,13.2,14.5,11.7,93,65,2.5,16.5,859.04,2354175,0,448565,226600,27174,1836.45,1481.57,1238.78,0.8,1.3,-0.1,2.5,1.8,2,2.2,0.1,344.8496119
2015-11-09,3.2,32.5,12.7,15.5,10.8,86,45,1.9,16.8,679.25,2354175,0,448565,226600,27174,1835.7,1480.63,1238.39,0.8,1.3,-0.1,2.5,1.8,2,2.2,0.1,443.4098112
2015-11-10,0.2,5,11.1,15.3,7.6,79,33,1.6,15.9,950.31,2354175,0,448565,226600,27174,1835.67,1479.73,1238.23,0.8,1.3,-0.1,2.5,1.8,2,2.2,0.1,328.2978589
2015-11-11,2,67.5,11.5,17.1,6.8,81,36,1.3,10.7,1255.24,2354175,0,448565,226600,27174,1835.47,1478.81,1237.75,0.8,1.3,-0.1,2.5,1.8,2,2.2,0.1,283.6410147
2015-11-12,0.6,6.2,13.7,18.1,9.1,75,38,2,9.6,1222.79,2354175,0,448565,226600,27174,1834.52,1477.75,1237.17,0.8,1.3,-0.1,2.5,1.8,2,2.2,0.1,352.2469355
2015-11-13,24.4,112.7,12.1,13.9,10.9,89,52,2.4,13.5,1437.44,2354175,0,448565,226600,27174,1831.97,1476.76,1236.28,0.8,1.3,-0.1,2.5,1.8,2,2.2,0.1,403.5314931
2015-11-14,5,50.7,13.8,16.2,12,93,59,1.2,11.7,1022.24,2354175,0,448565,226600,27174,1830.76,1475.88,1235.67,0.8,1.3,-0.1,2.5,1.8,2,2.2,0.1,555.2893001
2015-11-16,10.7,26.3,12.6,15.8,8.9,90,50,1.3,13.6,1993.75,2354175,0,448565,226600,27174,1818.76,1474.51,1235.34,0.8,1.3,-0.1,2.5,1.8,2,2.2,0.1,371.2218552
2015-11-17,0.5,9.5,14.3,17.1,12.3,89,39,1.6,11.1,1673.64,2354175,0,448565,226600,27174,1823.88,1473.35,1234.64,0.8,1.3,-0.1,2.5,1.8,2,2.2,0.1,363.1359709
2015-11-18,7.9,86.7,11.6,14.2,9.4,85,55,2.9,13.5,1560.25,2354175,0,448565,226600,27174,1824.41,1472.28,1233.95,0.8,1.3,-0.1,2.5,1.8,2,2.2,0.1,319.2221759
2015-11-19,0.9,30.5,10.2,12.1,8.6,86,49,1.5,9.3,1352.06,2354175,0,448565,226600,27174,1826.73,1470.98,1233.25,0.8,1.3,-0.1,2.5,1.8,2,2.2,0.1,397.1158132
2015-11-20,0.1,4.5,11,15.9,7.6,82,32,1.2,8.2,1725.65,2354175,0,448565,226600,27174,1825.04,1469.3,1232.55,0.8,1.3,-0.1,2.5,1.8,2,2.2,0.1,448.306072
2015-11-21,0.1,1.5,9.6,13.5,5.9,82,32,1.1,7.4,2267.9,2354175,0,448565,226600,27174,1827.47,1467.88,1231.58,0.8,1.3,-0.1,2.5,1.8,2,2.2,0.1,488.1236502
2015-11-23,6.6,46.5,10.9,12.7,9.2,88,57,1.8,13.5,2353.24,2354175,0,448565,226600,27174,1827.43,1466.33,1230.99,0.8,1.3,-0.1,2.5,1.8,2,2.2,0.1,467.0402734
2015-11-24,2.8,39,8.5,11.2,6,74,32,2.4,13.7,1925.5,2354175,0,448565,226600,27174,1824.46,1464.51,1230.13,0.8,1.3,-0.1,2.5,1.8,2,2.2,0.1,371.2939382
2015-11-25,9,34.7,5.6,7.6,3.8,86,45,2,19.1,1838.01,2354175,0,448565,226600,27174,1823.4,1462.86,1229.21,0.8,1.3,-0.1,2.5,1.8,2,2.2,0.1,411.4414414
2015-11-26,3.3,26.5,0.9,4.5,-1.1,69,25,3.5,22.5,1540.18,2354175,0,448565,226600,27174,1823.15,1461.49,1228.69,0.8,1.3,-0.1,2.5,1.8,2,2.2,0.1,515.2059161
2015-11-27,0.6,8.7,1.1,4,-1.9,67,12,2.7,21.9,1722.85,2354175,0,448565,226600,27174,1823.3,1460.49,1228.3,0.8,1.3,-0.1,2.5,1.8,2,2.2,0.1,551.2812362
2015-11-28,0,1,3.2,7.2,0.1,73,27,1.4,9,1739.27,2354175,0,448565,226600,27174,1822.18,1459.49,1227.68,0.8,1.3,-0.1,2.5,1.8,2,2.2,0.1,502.222525
2015-11-30,0.2,2.5,6.4,11.6,1.5,74,22,1.6,10.9,2194.13,2354175,0,448565,226600,27174,1817.33,1458.46,1227.51,0.8,1.3,-0.1,2.5,1.8,2,2.2,0.1,411.465157
2015-12-01,0,0,4.7,12.1,-0.9,75,15,1.1,7.5,1522.75,2354175,0,448565,226600,27174,1817.9,1456.21,1226.25,1.1,2.7,0.3,2.5,1.9,2.2,2.3,0.5,319.0508529
2015-12-02,5.7,20.5,7.3,11.3,2.9,80,30,2,19.3,1263.56,2354175,0,448565,226600,27174,1817.99,1455.41,1225.8,1.1,2.7,0.3,2.5,1.9,2.2,2.3,0.5,348.9559284
